schema_version,artifact_id,run_id,institution_id,source_url,artifact_type,path,sha256,captured_at,status,failure_reason
p102-0r-1,manifest_1,p102-fl-5-jackson-memorial,inst_jackson_memorial_hospital_fl,https://jacksonhealth.org/blog/baby-hugger-volunteer-program-an-alternative-healing-to-premature-babies-at-holtz-childrens-hospital/,CLEANED_TEXT,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-fl-5-jackson-memorial/cleaned_text/sm_e893d2218e359a12.txt,902ba1b5685e5404d141d147534fd0bdc33876e8e4bf90232eb5eaf887b5cc7e,2026-05-15T21:51:24.095Z,OK,
p102-0r-1,manifest_2,p102-fl-5-jackson-memorial,inst_jackson_memorial_hospital_fl,https://jacksonhealth.org/blog/baby-hugger-volunteer-program-an-alternative-healing-to-premature-babies-at-holtz-childrens-hospital/,RAW_HTML,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-fl-5-jackson-memorial/raw_html/sm_e893d2218e359a12.html,,2026-05-15T21:51:24.095Z,OK,
p102-0r-1,manifest_3,p102-fl-5-jackson-memorial,inst_jackson_memorial_hospital_fl,https://jacksonhealth.org/blog/new-research-shows-the-brain-has-five-stages-and-doesnt-fully-mature-until-early-30s/,CLEANED_TEXT,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-fl-5-jackson-memorial/cleaned_text/sm_249e2a2bf1733bcf.txt,54e6a191294ea0f971550f48678d2cabbb16e5812482d7f1df8368385e74fb3f,2026-05-15T21:51:24.095Z,OK,
p102-0r-1,manifest_4,p102-fl-5-jackson-memorial,inst_jackson_memorial_hospital_fl,https://jacksonhealth.org/blog/new-research-shows-the-brain-has-five-stages-and-doesnt-fully-mature-until-early-30s/,RAW_HTML,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-fl-5-jackson-memorial/raw_html/sm_249e2a2bf1733bcf.html,,2026-05-15T21:51:24.095Z,OK,
p102-0r-1,manifest_5,p102-fl-5-jackson-memorial,inst_jackson_memorial_hospital_fl,https://jacksonhealth.org/blog/is-soda-linked-to-liver-problems-what-new-research-shows/,CLEANED_TEXT,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-fl-5-jackson-memorial/cleaned_text/sm_e11d0b6452fe2ab5.txt,8b9975b2f7f10e1386adb2adc03318f6eecd6226a0b57d68800fc49798eb065e,2026-05-15T21:51:24.095Z,OK,
p102-0r-1,manifest_6,p102-fl-5-jackson-memorial,inst_jackson_memorial_hospital_fl,https://jacksonhealth.org/blog/is-soda-linked-to-liver-problems-what-new-research-shows/,RAW_HTML,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-fl-5-jackson-memorial/raw_html/sm_e11d0b6452fe2ab5.html,,2026-05-15T21:51:24.095Z,OK,
p102-0r-1,manifest_7,p102-fl-5-jackson-memorial,inst_jackson_memorial_hospital_fl,https://jacksonhealth.org/careers/,CLEANED_TEXT,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-fl-5-jackson-memorial/cleaned_text/sm_0abbbb9e51aebb50.txt,d6cbbff270c57091235301ef3af055086273f161af75b58823811d4a109d58f7,2026-05-15T21:51:24.096Z,OK,
p102-0r-1,manifest_8,p102-fl-5-jackson-memorial,inst_jackson_memorial_hospital_fl,https://jacksonhealth.org/careers/,RAW_HTML,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-fl-5-jackson-memorial/raw_html/sm_0abbbb9e51aebb50.html,,2026-05-15T21:51:24.096Z,OK,
p102-0r-1,manifest_9,p102-fl-5-jackson-memorial,inst_jackson_memorial_hospital_fl,https://jacksonhealth.org/careers-contact-us/,CLEANED_TEXT,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-fl-5-jackson-memorial/cleaned_text/sm_eb7e009d1add271f.txt,b61c0b36c74ff35cb4fa87483f58f2f402ad9bf5e6132902572d2fe0519f496f,2026-05-15T21:51:24.096Z,OK,
p102-0r-1,manifest_10,p102-fl-5-jackson-memorial,inst_jackson_memorial_hospital_fl,https://jacksonhealth.org/careers-contact-us/,RAW_HTML,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-fl-5-jackson-memorial/raw_html/sm_eb7e009d1add271f.html,,2026-05-15T21:51:24.096Z,OK,
p102-0r-1,manifest_11,p102-fl-5-jackson-memorial,inst_jackson_memorial_hospital_fl,https://jacksonhealth.org/careers/nurse-residency/,CLEANED_TEXT,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-fl-5-jackson-memorial/cleaned_text/sm_27a34afe1899a869.txt,fab0131306f5aa140868735ab4704f00cd5d4885f05dd01f6139c0b11b5ac12a,2026-05-15T21:51:24.096Z,OK,
p102-0r-1,manifest_12,p102-fl-5-jackson-memorial,inst_jackson_memorial_hospital_fl,https://jacksonhealth.org/careers/nurse-residency/,RAW_HTML,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-fl-5-jackson-memorial/raw_html/sm_27a34afe1899a869.html,,2026-05-15T21:51:24.096Z,OK,
